name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Beijing,China",24-11-2007,7.7,-1.9,1.8,6.9,-4.7,0.9,-0.1,88.2,0,,0,,,,,14.4,,1026.2,17.5,4.3,,,0,,2007-11-24T07:08:37,2007-11-24T16:52:55,0.5,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",25-11-2007,12.4,-1.9,4.1,12.4,-3.6,2.1,-6.4,61.52,0,,0,,,,,39.6,,1025.7,22.9,8.7,,,0,,2007-11-25T07:09:43,2007-11-25T16:52:25,0.51,Partially cloudy,Partly cloudy throughout the day.,wind,54511099999
"Beijing,China",26-11-2007,8.1,-2.9,3.1,4.8,-5.8,-0.1,-16.1,25.54,0,,0,,,,,39.6,,1031.1,2.9,15,,,0,,2007-11-26T07:10:48,2007-11-26T16:51:57,0.53,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",27-11-2007,10.9,-3.9,2.8,10.9,-7,1.7,-11.2,38.65,0,,0,,,,,14.4,,1024.4,0,11.8,,,0,,2007-11-27T07:11:53,2007-11-27T16:51:31,0.56,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",28-11-2007,8.1,-3.9,1.5,8.1,-3.9,1.1,-7.6,54.17,0,,0,,,,,10.8,,1023.1,8.3,6.2,,,0,,2007-11-28T07:12:57,2007-11-28T16:51:07,0.6,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",29-11-2007,7.2,-3.9,2.1,7.1,-7.9,-0.2,-12.6,36.3,0,,0,,,,,21.6,,1032,0,15.8,,,0,,2007-11-29T07:14:00,2007-11-29T16:50:46,0.65,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",30-11-2007,6.7,-6.9,-0.2,6.1,-10.6,-1.3,-8.4,58.11,0,,0,,,,,14.4,,1028.1,2.9,8.8,,,0,,2007-11-30T07:15:02,2007-11-30T16:50:26,0.7,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",01-12-2007,6.7,-3.9,0.3,6.7,-7.9,-1.2,-6.9,61.26,0,,0,,,,,14.4,,1025.8,20,6.9,,,0,,2007-12-01T07:16:04,2007-12-01T16:50:09,0.75,Clear,Partly cloudy throughout the day.,clear-day,54511099999
"Beijing,China",02-12-2007,8.1,-4.9,2.4,5.7,-7,0.3,-9.4,44.79,0,,0,,,,,21.6,,1025.5,0,14.4,,,0,,2007-12-02T07:17:04,2007-12-02T16:49:54,0.8,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",03-12-2007,5.1,-3.9,1,3.4,-6.7,-2,-13.9,33.66,0,,0,,,,,25.2,,1032.5,0.4,14.5,,,0,,2007-12-03T07:18:04,2007-12-03T16:49:42,0.85,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",04-12-2007,5.9,-4.9,-0.3,5.1,-9.4,-1.9,-11.3,45.77,0,,0,,,,,10.8,,1038,3.8,11.4,,,0,,2007-12-04T07:19:02,2007-12-04T16:49:31,0.89,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",05-12-2007,5.1,-6.9,-1.1,4.1,-10.6,-2.1,-8.3,60.27,0,,0,,,,,10.8,,1031.7,9.6,8.3,,,0,,2007-12-05T07:20:00,2007-12-05T16:49:23,0.93,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",06-12-2007,6.2,-2.9,2.3,2.8,-7,-1.8,-12.3,37.79,0,,0,,,,,43.2,,1025.4,7.5,13.2,,,0,,2007-12-06T07:20:56,2007-12-06T16:49:17,0.96,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",07-12-2007,7.1,-4.9,0.5,4.7,-9.4,-2,-11.5,42.72,0,,0,,,,,14.4,,1028.8,7.9,14,,,0,,2007-12-07T07:21:51,2007-12-07T16:49:13,0.98,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",08-12-2007,6.2,-4.9,0,6.2,-10.4,-2,-10.8,47.33,0,,0,,,,,14.4,,1027.8,11.7,11.5,,,0,,2007-12-08T07:22:45,2007-12-08T16:49:12,1,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",09-12-2007,2.7,-5.9,-1,2.1,-5.9,-1.7,-7.1,64.45,0,,0,,,,,10.8,,1026.5,31.7,5.1,,,0,,2007-12-09T07:23:38,2007-12-09T16:49:13,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",10-12-2007,1.4,-0.9,0.3,1.4,-3.6,-0.5,-1.4,90.07,1.8,,8.33,,,,,7.2,,1021.8,79.2,1.6,,,0,,2007-12-10T07:24:29,2007-12-10T16:49:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,54511099999
"Beijing,China",11-12-2007,4.2,-2.9,0.6,1.1,-7.9,-3.7,-9,50.97,0,,0,,,,,32.4,,1025.3,21.3,15.1,,,0,,2007-12-11T07:25:19,2007-12-11T16:49:21,0.01,Partially cloudy,Partly cloudy throughout the day.,wind,54511099999
"Beijing,China",12-12-2007,3.1,-4.9,-1.1,2.1,-10.4,-4.2,-11.2,47.84,0,,0,,,,,21.6,,1022.7,15.4,13.8,,,0,,2007-12-12T07:26:08,2007-12-12T16:49:28,0.04,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",13-12-2007,5.1,-3.6,0.4,1,-9.6,-3.7,-14.3,33.69,0,,0,,,,,36,,1021.4,0,15,,,0,,2007-12-13T07:26:54,2007-12-13T16:49:38,0.07,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",14-12-2007,7.6,-7.9,-0.2,7.6,-11.7,-2.5,-11.3,49.7,0,,0,,,,,43.2,,1018.8,5.8,11.7,,,0,,2007-12-14T07:27:40,2007-12-14T16:49:50,0.1,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",15-12-2007,5.7,-5.9,-0.2,5.1,-9.4,-2.7,-13.3,38.99,0,,0,,,,,32.4,,1026.8,0,13.8,,,0,,2007-12-15T07:28:24,2007-12-15T16:50:04,0.14,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",16-12-2007,7.1,-6.9,-0.9,4,-10.6,-2.4,-9.2,57.61,0,,0,,,,,18,,1025.9,15.4,6.8,,,0,,2007-12-16T07:29:06,2007-12-16T16:50:21,0.2,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",17-12-2007,3.1,-5.9,-1,2.1,-10.4,-2.8,-8.1,59.6,0,,0,,,,,18,,1025.6,9.2,9.3,,,0,,2007-12-17T07:29:46,2007-12-17T16:50:39,0.26,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",18-12-2007,5.4,-6.9,-0.8,3.2,-10.6,-2.6,-11.1,48.12,0,,0,,,,,18,,1024.3,10,10.5,,,0,,2007-12-18T07:30:25,2007-12-18T16:51:00,0.31,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",19-12-2007,8.1,-7.9,-0.9,6.9,-12.8,-2.3,-8.8,59.06,0,,0,,,,,14.4,,1018.4,16.3,4.5,,,0,,2007-12-19T07:31:02,2007-12-19T16:51:23,0.37,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",20-12-2007,8.1,-6.9,-0.3,6.2,-11.8,-2.2,-8.6,61.57,0,,0,,,,,18,,1024.6,3.8,6.7,,,0,,2007-12-20T07:31:37,2007-12-20T16:51:47,0.41,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",21-12-2007,3.7,-4.9,-0.8,3.7,-4.9,-1.1,-4.2,79.29,0,,0,,,,,7.2,,1029,48.3,4.4,,,0,,2007-12-21T07:32:10,2007-12-21T16:52:14,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",22-12-2007,3.4,-2.9,-0.6,3.1,-8.6,-1.7,-3.5,81.39,0,,0,,,,,18,,1025.6,53.3,2.5,,,0,,2007-12-22T07:32:41,2007-12-22T16:52:43,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",23-12-2007,8.1,-3.9,0.9,7.1,-9.1,-1.1,-9.6,50.94,0,,0,,,,,14.4,,1030.7,15.4,12.6,,,0,,2007-12-23T07:33:11,2007-12-23T16:53:14,0.5,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",24-12-2007,3.9,-4.9,-1.4,3.1,-8.2,-1.8,-6,71.54,0,,0,,,,,7.2,,1029.3,29.6,3.3,,,0,,2007-12-24T07:33:38,2007-12-24T16:53:47,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",25-12-2007,4.7,-3.9,-1,4.7,-7.1,-1.4,-5.6,72.53,0,,0,,,,,7.2,,1029.7,29.2,3,,,0,,2007-12-25T07:34:03,2007-12-25T16:54:22,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",26-12-2007,3.2,-4.9,-2,2.1,-8.2,-3.1,-5.3,79.78,0,,0,,,,,7.2,,1029.9,25.4,2.5,,,0,,2007-12-26T07:34:27,2007-12-26T16:54:59,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",27-12-2007,0.7,-3.9,-0.9,0.6,-7.1,-1.6,-2.1,91.28,0,,0,,,,,7.2,,1025.6,78.3,1.3,,,0,,2007-12-27T07:34:48,2007-12-27T16:55:38,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",28-12-2007,1.4,-1.9,0,0.6,-9.7,-3.9,-10.1,56.19,1.3,,8.33,,,,,54,,1022.2,60,6.1,,,0,,2007-12-28T07:35:07,2007-12-28T16:56:18,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,54511099999
"Beijing,China",29-12-2007,-0.8,-3.9,-2.6,-4.5,-12.9,-9.8,-20.6,23.76,0,,0,,,,,54,,1023.7,7.9,14.8,,,0,,2007-12-29T07:35:24,2007-12-29T16:57:01,0.67,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",30-12-2007,2.4,-4.9,-1.7,-1.8,-14.1,-8.3,-21.7,20.51,0,,0,,,,,57.6,,1027.2,0,16.7,,,0,,2007-12-30T07:35:39,2007-12-30T16:57:45,0.71,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",31-12-2007,1.1,-3.9,-1.8,-3.3,-11.6,-8.1,-20.2,23.46,0,,0,,,,,57.6,,1030.9,0.4,16.7,,,0,,2007-12-31T07:35:52,2007-12-31T16:58:30,0.76,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",01-01-2008,3.2,-4.9,-1.3,0.6,-12.3,-6.5,-19.1,25.09,0,,0,,,,,36,306.9,1032.6,0,15.8,,,0,,2008-01-01T07:36:02,2008-01-01T16:59:18,0.81,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",02-01-2008,6.1,-6.1,-0.2,4.4,-7,-1.8,-16.6,31.27,0,,0,,,,,21.6,275,1027.7,9.2,12,,,0,,2008-01-02T07:36:11,2008-01-02T17:00:07,0.86,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",03-01-2008,6.6,-2.9,1.4,4.4,-7,-1.8,-19.7,20.42,0,,0,,,,,32.4,259.1,1028.1,5,14.8,,,0,,2008-01-03T07:36:17,2008-01-03T17:00:57,0.9,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",04-01-2008,5.4,-6.9,-1.9,3.4,-10.6,-3.5,-13.6,43.14,0,,0,,,,,10.8,227.1,1025.9,24.6,9.4,,,0,,2008-01-04T07:36:21,2008-01-04T17:01:49,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",05-01-2008,4.4,-8.9,-3.4,4.1,-12.9,-4.9,-11.2,57.99,0,,0,,,,,10.8,207.3,1020.3,15.7,4.9,,,0,,2008-01-05T07:36:23,2008-01-05T17:02:42,0.96,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",06-01-2008,8.2,-6.9,0.6,7,-11.8,-1.5,-12.1,42.91,0,,0,,,,,18,166.1,1023,27.5,7.6,,,0,,2008-01-06T07:36:23,2008-01-06T17:03:37,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",07-01-2008,7.1,-6.9,-0.5,5.1,-11.8,-2.9,-7.6,66.62,0,,0,,,,,39.6,212.2,1021.6,16.7,7,,,0,,2008-01-07T07:36:20,2008-01-07T17:04:33,1,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",08-01-2008,7.9,-5.9,0,7.9,-9.4,-1.6,-11.8,47.95,0,,0,,,,,21.6,150.5,1019.9,15,8.6,,,0,,2008-01-08T07:36:15,2008-01-08T17:05:31,0,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",09-01-2008,1.2,-4.9,-1.9,1.1,-9.4,-4.2,-12.1,48.97,0,,0,,,,,14.4,170.5,1026.3,10,10.6,,,0,,2008-01-09T07:36:08,2008-01-09T17:06:29,0.01,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",10-01-2008,-1.4,-9.9,-5.2,-1.8,-10.6,-6.5,-11.7,61.59,0,,0,,,,,7.2,157.8,1026.9,22.9,9.2,,,0,,2008-01-10T07:35:59,2008-01-10T17:07:29,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",11-01-2008,4.4,-8.9,-1.4,1.4,-14.3,-4,-16.4,38.9,0,,0,,,,,18,148.9,1028.9,27.1,10.7,,,0,,2008-01-11T07:35:48,2008-01-11T17:08:30,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",12-01-2008,-0.9,-6.9,-4,-3.9,-12.4,-8,-24.4,19.31,0,,0,,,,,21.6,57.3,1040.6,14.6,16.5,,,0,,2008-01-12T07:35:34,2008-01-12T17:09:32,0.08,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",13-01-2008,-2.9,-7.9,-5.5,-3.9,-11.8,-8.8,-22.5,25.42,0,,0,,,,,14.4,109.5,1042.5,23.3,15.7,,,0,,2008-01-13T07:35:19,2008-01-13T17:10:35,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",14-01-2008,-4.9,-9.9,-7.7,-4.9,-12.9,-8.9,-14.3,59.91,0,,0,,,,,7.2,85.6,1038.9,27.5,8,,,0,,2008-01-14T07:35:01,2008-01-14T17:11:39,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",15-01-2008,-0.9,-11.9,-7.2,-0.9,-16.7,-9.8,-15,57.54,0,,0,,,,,10.8,193,1041,14.6,8,,,0,,2008-01-15T07:34:40,2008-01-15T17:12:44,0.23,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",16-01-2008,-1.1,-11.9,-6.6,-2.9,-19,-10.4,-21,34.06,0,,0,,,,,18,175.7,1043.9,0,15.2,,,0,,2008-01-16T07:34:18,2008-01-16T17:13:49,0.28,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",17-01-2008,-3.9,-10.9,-6.5,-3.9,-13.1,-8.2,-13.6,59.21,0,,0,,,,,10.8,199.4,1038.5,46.7,7.3,,,0,,2008-01-17T07:33:54,2008-01-17T17:14:56,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",18-01-2008,-1.9,-9.9,-6.1,-1.9,-14.3,-7.5,-9.9,75.16,0,,0,,,,,10.8,221.1,1037.4,43.8,4.3,,,0,,2008-01-18T07:33:27,2008-01-18T17:16:03,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",19-01-2008,-2.6,-10.9,-6.5,-2.9,-15.2,-8.6,-10.8,72.91,0,,0,,,,,14.4,175.6,1037.4,30.8,4.4,,,0,,2008-01-19T07:32:59,2008-01-19T17:17:11,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",20-01-2008,0.1,-7.9,-3.6,0.1,-10.6,-4.5,-12.7,52.49,0,,0,,,,,10.8,173.8,1037.2,30.4,6.7,,,0,,2008-01-20T07:32:28,2008-01-20T17:18:19,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",21-01-2008,-2.9,-5.9,-4.1,-2.9,-9.4,-5.5,-12,55.12,0,,0,,,,,7.2,132.1,1034.2,47.1,12.5,,,0,,2008-01-21T07:31:55,2008-01-21T17:19:28,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",22-01-2008,-0.8,-7.9,-4.8,-5.3,-14.8,-9.6,-14.9,52.54,0,,0,,,,,32.4,281.3,1032.8,30,11.7,,,0,,2008-01-22T07:31:21,2008-01-22T17:20:37,0.5,Partially cloudy,Partly cloudy throughout the day.,wind,54511099999
"Beijing,China",23-01-2008,-3.9,-9.9,-6.9,-10.4,-20.2,-14.5,-23.6,25.52,0,,0,,,,,36,308.3,1038.1,5,16.5,,,0,,2008-01-23T07:30:44,2008-01-23T17:21:47,0.51,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",24-01-2008,-0.6,-8.9,-5.3,-0.6,-18.9,-11.2,-24.2,21.92,0,,0,,,,,39.6,305.7,1039.4,6.3,16.5,,,0,,2008-01-24T07:30:05,2008-01-24T17:22:58,0.53,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",25-01-2008,-0.8,-7.9,-4.5,-0.9,-13.6,-7.7,-19.7,30.05,0,,0,,,,,18,113.6,1037.7,25,13.9,,,0,,2008-01-25T07:29:25,2008-01-25T17:24:09,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",26-01-2008,3.1,-7.9,-2.8,3.1,-13.1,-6.2,-17.6,32.38,0,,0,,,,,18,122.4,1039.2,5,15.4,,,0,,2008-01-26T07:28:42,2008-01-26T17:25:20,0.59,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",27-01-2008,1.2,-8.9,-4,1.1,-14.1,-5.9,-15.8,41.37,0,,0,,,,,14.4,254.2,1032.9,25,10.3,,,0,,2008-01-27T07:27:57,2008-01-27T17:26:31,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",28-01-2008,1.6,-6.9,-2.5,-2.4,-11.8,-7.1,-20,27.12,0,,0,,,,,21.6,225,1025.9,23.8,14.1,,,0,,2008-01-28T07:27:11,2008-01-28T17:27:43,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",29-01-2008,-0.9,-7.9,-4.8,-7.2,-15.5,-11.6,-21.6,26.24,0,,0,,,,,36,336.3,1027.2,6.3,15.8,,,0,,2008-01-29T07:26:23,2008-01-29T17:28:55,0.72,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",30-01-2008,1.1,-7.9,-3.7,-1.7,-16.7,-9.4,-21.4,24.57,0,,0,,,,,32.4,325.8,1032.2,0,16.7,,,0,,2008-01-30T07:25:33,2008-01-30T17:30:07,0.77,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",31-01-2008,3.1,-9.9,-3.2,0.6,-16.5,-7,-19.4,28.98,0,,0,,,,,21.6,199.1,1033.4,1.7,15.3,,,0,,2008-01-31T07:24:41,2008-01-31T17:31:19,0.81,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",01-02-2008,3.2,-7.9,-2.4,3.2,-14.9,-6.5,-19.8,26.83,0,,0,,,,,28.8,238.3,1030,1.3,15.9,,,0,,2008-02-01T07:23:47,2008-02-01T17:32:31,0.86,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",02-02-2008,3.2,-9.9,-2.5,1.2,-16.5,-6.9,-19.5,27.64,0,,0,,,,,28.8,290,1026,1.3,16.7,,,0,,2008-02-02T07:22:52,2008-02-02T17:33:44,0.9,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",03-02-2008,2.1,-8.9,-3.6,1.9,-15.3,-6.8,-19.1,30.06,0,,0,,,,,18,100.4,1027,3.8,14.7,,,0,,2008-02-03T07:21:55,2008-02-03T17:34:56,0.94,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",04-02-2008,1.1,-8.9,-3.8,1.1,-13.1,-6.1,-15.9,39.7,0,,0,,,,,18,117.5,1028.8,20.8,11.4,,,0,,2008-02-04T07:20:57,2008-02-04T17:36:08,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",05-02-2008,1.1,-6.9,-2.4,-3.5,-11.5,-7.1,-15.6,42.12,0,,0,,,,,32.4,279.5,1031.5,13.8,12.6,,,0,,2008-02-05T07:19:56,2008-02-05T17:37:21,0.99,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",06-02-2008,2.2,-8.9,-3,0,-14.3,-7.5,-19.8,27.25,0,,0,,,,,32.4,273.9,1031,13.3,15.5,,,0,,2008-02-06T07:18:55,2008-02-06T17:38:33,1,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",07-02-2008,2.2,-10.9,-2.9,-0.1,-16.7,-7.3,-20.7,25.54,0,,0,,,,,32.4,161.7,1029.4,4.6,16,,,0,,2008-02-07T07:17:51,2008-02-07T17:39:45,0,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",08-02-2008,1.1,-8.9,-2.9,-2.7,-14.3,-8.8,-20.5,25.38,0,,0,,,,,39.6,320.8,1031.1,5.4,16.7,,,0,,2008-02-08T07:16:46,2008-02-08T17:40:57,0.01,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",09-02-2008,4.1,-8.9,-2,0.7,-14.3,-6.1,-18.4,28.76,0,,0,,,,,32.4,250.8,1030.1,6.3,15.4,,,0,,2008-02-09T07:15:40,2008-02-09T17:42:09,0.03,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",10-02-2008,5.4,-7.9,0.1,1.8,-7.9,-3.3,-20.2,22.85,0,,0,,,,,25.2,275.5,1028.4,13.5,14.1,,,0,,2008-02-10T07:14:32,2008-02-10T17:43:21,0.07,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",11-02-2008,-0.1,-6.9,-3.1,-5.1,-16.2,-10,-27.7,13.46,0,,0,,,,,39.6,335.2,1034.7,13.3,17.4,,,0,,2008-02-11T07:13:23,2008-02-11T17:44:32,0.11,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",12-02-2008,1.4,-8.9,-4.4,-2.9,-16.1,-9,-27.2,15.83,0,,0,,,,,28.8,282.3,1035.2,0,16.6,,,0,,2008-02-12T07:12:13,2008-02-12T17:45:44,0.16,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",13-02-2008,5.6,-10.9,-1.1,2.5,-11.8,-4.1,-21.7,21.03,0,,0,,,,,32.4,275.7,1030.1,2.9,16.3,,,0,,2008-02-13T07:11:01,2008-02-13T17:46:55,0.21,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",14-02-2008,6.2,-5.9,0.7,6.1,-9.4,-1.5,-18.3,24.28,0,,0,,,,,18,186.2,1028.3,2.5,14.5,,,0,,2008-02-14T07:09:47,2008-02-14T17:48:06,0.27,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",15-02-2008,4.1,-6.9,-1.7,3.9,-10.6,-3.4,-11,52.15,0,,0,,,,,10.8,205,1031.4,8.3,13.8,,,0,,2008-02-15T07:08:33,2008-02-15T17:49:16,0.33,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",16-02-2008,6.9,-7.9,-0.8,4.7,-14.1,-3.2,-17.4,33.66,0,,0,,,,,25.2,242.4,1033.1,0,13.8,,,0,,2008-02-16T07:07:17,2008-02-16T17:50:27,0.38,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",17-02-2008,5.1,-7.9,-1,3.4,-10.6,-3.6,-11.9,46.82,0,,0,,,,,14.4,150.5,1038.3,16.7,13.5,,,0,,2008-02-17T07:06:00,2008-02-17T17:51:37,0.42,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",18-02-2008,4.1,-6.9,-1.6,4.1,-10.6,-2.4,-8.7,60.54,0,,0,,,,,7.2,151.2,1036,25,9.3,,,0,,2008-02-18T07:04:42,2008-02-18T17:52:47,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",19-02-2008,12.4,-5.9,2.9,12.4,-9.4,1.6,-10.3,43.99,0,,0,,,,,25.2,308.6,1028.9,9.2,8,,,0,,2008-02-19T07:03:23,2008-02-19T17:53:56,0.48,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",20-02-2008,12.1,-4.9,3.4,12.1,-9.4,1.8,-10.7,38.13,0,,0,,,,,21.6,206.8,1025.8,10.8,11,,,0,,2008-02-20T07:02:03,2008-02-20T17:55:06,0.5,Clear,Clear conditions throughout the day.,clear-day,54511099999
"Beijing,China",21-02-2008,11.1,-4.9,2.2,11.1,-8.2,1.3,-6.9,54.72,0,,0,,,,,10.8,145,1016.7,22.5,4.8,,,0,,2008-02-21T07:00:42,2008-02-21T17:56:15,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",22-02-2008,10.1,1.1,5.8,10.1,-2.2,3,-10.5,33.11,0,,0,,,,,32.4,104.6,1021.8,7.9,15.3,,,0,,2008-02-22T06:59:19,2008-02-22T17:57:23,0.52,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",23-02-2008,2.1,-3.9,-1,-1,-10.6,-6,-23.5,17.58,0,,0,,,,,32.4,82.1,1036.7,18.8,15.8,,,0,,2008-02-23T06:57:56,2008-02-23T17:58:32,0.53,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",24-02-2008,1.1,-5.9,-2.1,-1.8,-9.4,-6.1,-12.6,45.74,0,,0,,,,,21.6,175,1035.1,32.1,15.2,,,0,,2008-02-24T06:56:32,2008-02-24T17:59:40,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",25-02-2008,6.1,-3.9,0.7,3.4,-5.9,-1.2,-9,53.01,0,,0,,,,,18,232.4,1025.9,43.3,12.2,,,0,,2008-02-25T06:55:07,2008-02-25T18:00:47,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,54511099999
"Beijing,China",26-02-2008,10.1,-3.9,4.4,10.1,-8.6,0.8,-16,22.64,0,,0,,,,,32.4,289.2,1028.3,1.7,15.8,,,0,,2008-02-26T06:53:40,2008-02-26T18:01:55,0.64,Clear,Clear conditions throughout the day.,wind,54511099999
"Beijing,China",27-02-2008,16.1,0.9,9.3,16.1,0.9,8.4,-17.1,14.66,0,,0,,,,,28.8,262.6,1025.6,0,15.6,,,0,,2008-02-27T06:52:14,2008-02-27T18:03:02,0.68,Clear,Clear conditions throughout the day.,clear-day,54511099999
